Time,VAV_1:DesPer 1:Des Heat Mass Flow [kg/s],VAV_1:DesPer 1:Des Heat Cap [W],VAV_1:DesPer 1:Des Cool Mass Flow [kg/s],VAV_1:DesPer 1:Des Sens Cool Cap [W],VAV_1:DesPer 1:Des Tot Cool Cap [W],VAV_1:DesPer 2:Des Heat Mass Flow [kg/s],VAV_1:DesPer 2:Des Heat Cap [W],VAV_1:DesPer 2:Des Cool Mass Flow [kg/s],VAV_1:DesPer 2:Des Sens Cool Cap [W],VAV_1:DesPer 2:Des Tot Cool Cap [W],VAV_2:DesPer 1:Des Heat Mass Flow [kg/s],VAV_2:DesPer 1:Des Heat Cap [W],VAV_2:DesPer 1:Des Cool Mass Flow [kg/s],VAV_2:DesPer 1:Des Sens Cool Cap [W],VAV_2:DesPer 1:Des Tot Cool Cap [W],VAV_2:DesPer 2:Des Heat Mass Flow [kg/s],VAV_2:DesPer 2:Des Heat Cap [W],VAV_2:DesPer 2:Des Cool Mass Flow [kg/s],VAV_2:DesPer 2:Des Sens Cool Cap [W],VAV_2:DesPer 2:Des Tot Cool Cap [W],VAV_3:DesPer 1:Des Heat Mass Flow [kg/s],VAV_3:DesPer 1:Des Heat Cap [W],VAV_3:DesPer 1:Des Cool Mass Flow [kg/s],VAV_3:DesPer 1:Des Sens Cool Cap [W],VAV_3:DesPer 1:Des Tot Cool Cap [W],VAV_3:DesPer 2:Des Heat Mass Flow [kg/s],VAV_3:DesPer 2:Des Heat Cap [W],VAV_3:DesPer 2:Des Cool Mass Flow [kg/s],VAV_3:DesPer 2:Des Sens Cool Cap [W],VAV_3:DesPer 2:Des Tot Cool Cap [W],VAV_4:DesPer 1:Des Heat Mass Flow [kg/s],VAV_4:DesPer 1:Des Heat Cap [W],VAV_4:DesPer 1:Des Cool Mass Flow [kg/s],VAV_4:DesPer 1:Des Sens Cool Cap [W],VAV_4:DesPer 1:Des Tot Cool Cap [W],VAV_4:DesPer 2:Des Heat Mass Flow [kg/s],VAV_4:DesPer 2:Des Heat Cap [W],VAV_4:DesPer 2:Des Cool Mass Flow [kg/s],VAV_4:DesPer 2:Des Sens Cool Cap [W],VAV_4:DesPer 2:Des Tot Cool Cap [W]
18:10:00,2.466931E-01,0.000000E+00,5.031045E+00,5.878427E+04,7.035927E+04,5.842752E-01,1.750737E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,4.547072E+00,5.214201E+04,6.390450E+04,6.836091E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,4.510489E+00,5.173353E+04,6.357489E+04,7.751999E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,6.207114E+00,7.075083E+04,8.375707E+04,7.856729E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
18:20:00,2.466931E-01,0.000000E+00,4.983775E+00,5.819138E+04,6.964061E+04,5.842005E-01,1.751168E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,4.498195E+00,5.156174E+04,6.329863E+04,6.834419E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,4.462922E+00,5.116792E+04,6.298758E+04,7.749768E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,6.102593E+00,6.954710E+04,8.255629E+04,7.854753E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
18:30:00,2.466931E-01,0.000000E+00,4.932743E+00,5.755645E+04,6.890361E+04,5.841268E-01,1.751592E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,4.443689E+00,5.091867E+04,6.262453E+04,6.832773E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,4.409540E+00,5.053740E+04,6.232913E+04,7.747571E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,5.994563E+00,6.830429E+04,8.130189E+04,7.852817E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
18:40:00,2.466931E-01,0.000000E+00,4.875688E+00,5.685427E+04,6.811556E+04,5.840542E-01,1.752010E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,4.381273E+00,5.018735E+04,6.185575E+04,6.831152E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,4.347943E+00,4.981524E+04,6.157179E+04,7.745408E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,5.879181E+00,6.697959E+04,7.995291E+04,7.850921E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
18:50:00,2.466931E-01,0.000000E+00,4.815581E+00,5.611801E+04,6.730884E+04,5.839825E-01,1.752422E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,4.314329E+00,4.940554E+04,6.103883E+04,6.829555E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,4.281518E+00,4.903923E+04,6.076245E+04,7.743279E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,5.759466E+00,6.560668E+04,7.855362E+04,7.849063E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
19:00:00,2.466931E-01,0.000000E+00,4.749074E+00,5.531030E+04,6.643969E+04,5.839119E-01,1.752829E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,4.239881E+00,4.853998E+04,6.013425E+04,6.827982E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,4.207270E+00,4.817591E+04,5.986126E+04,7.741183E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,5.631540E+00,6.414218E+04,7.705412E+04,7.847243E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
19:10:00,2.466931E-01,0.000000E+00,4.666650E+00,5.434231E+04,6.537589E+04,5.838423E-01,1.753230E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,4.121910E+00,4.719784E+04,5.861827E+04,6.826433E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,4.089280E+00,4.683355E+04,5.834049E+04,7.739119E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,5.458757E+00,6.218672E+04,7.492331E+04,7.845460E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
19:20:00,2.466931E-01,0.000000E+00,4.588248E+00,5.341924E+04,6.427417E+04,5.837736E-01,1.753625E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,4.007612E+00,4.589681E+04,5.684925E+04,6.824907E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,3.974751E+00,4.552995E+04,5.657900E+04,7.737087E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,5.290264E+00,6.027929E+04,7.254158E+04,7.843713E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
19:30:00,2.466931E-01,0.000000E+00,4.515333E+00,5.255744E+04,6.321124E+04,5.837059E-01,1.754014E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,3.899539E+00,4.466531E+04,5.506763E+04,6.823404E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,3.866341E+00,4.429469E+04,5.480609E+04,7.735086E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,5.130141E+00,5.846535E+04,7.017087E+04,7.842001E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
19:40:00,2.466931E-01,0.000000E+00,4.450718E+00,5.178831E+04,6.226770E+04,5.836391E-01,1.754399E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,3.800943E+00,4.353965E+04,5.346977E+04,6.821924E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,3.767302E+00,4.316408E+04,5.320978E+04,7.733117E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,4.983092E+00,5.679738E+04,6.802226E+04,7.840323E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
19:50:00,2.466931E-01,0.000000E+00,4.393595E+00,5.110281E+04,6.144632E+04,5.835732E-01,1.754778E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,3.711131E+00,4.251207E+04,5.208358E+04,6.820466E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,3.676918E+00,4.213011E+04,5.181679E+04,7.731177E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,4.849123E+00,5.527544E+04,6.612959E+04,7.838680E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
20:00:00,2.466931E-01,0.000000E+00,4.346319E+00,5.052725E+04,6.076914E+04,5.835083E-01,1.755151E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,3.632366E+00,4.160782E+04,5.091639E+04,6.819029E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,3.597492E+00,4.121846E+04,5.063747E+04,7.729268E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,4.731551E+00,5.393655E+04,6.451311E+04,7.837069E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
20:10:00,2.466931E-01,0.000000E+00,4.290888E+00,4.986937E+04,6.001305E+04,5.834442E-01,1.755520E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,3.537599E+00,4.052951E+04,4.960030E+04,6.817615E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,3.501994E+00,4.013198E+04,4.930639E+04,7.727388E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,4.613467E+00,5.259678E+04,6.293617E+04,7.835490E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
20:20:00,2.466931E-01,0.000000E+00,4.236335E+00,4.922130E+04,5.899141E+04,5.833810E-01,1.755883E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,3.443541E+00,3.945910E+04,4.789162E+04,6.816221E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,3.407160E+00,3.905291E+04,4.759346E+04,7.725538E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,4.500625E+00,5.131552E+04,6.103825E+04,7.833943E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
20:30:00,2.466931E-01,0.000000E+00,4.182519E+00,4.858148E+04,5.791221E+04,5.833187E-01,1.756242E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,3.350077E+00,3.839533E+04,4.606026E+04,6.814849E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,3.312876E+00,3.797996E+04,4.576039E+04,7.723715E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,4.391875E+00,5.007995E+04,5.908312E+04,7.832427E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
20:40:00,2.466931E-01,0.000000E+00,4.129458E+00,4.795014E+04,5.692972E+04,5.832572E-01,1.756595E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,3.257281E+00,3.733902E+04,4.432851E+04,6.813496E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,3.219218E+00,3.691402E+04,4.402318E+04,7.721921E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,4.286604E+00,4.888324E+04,5.727612E+04,7.830942E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
20:50:00,2.466931E-01,0.000000E+00,4.077152E+00,4.732726E+04,5.607228E+04,5.831965E-01,1.756944E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,3.165172E+00,3.629037E+04,4.275982E+04,6.812164E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,3.126211E+00,3.585534E+04,4.244408E+04,7.720155E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,4.184298E+00,4.771964E+04,5.566101E+04,7.829485E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
21:00:00,2.466931E-01,0.000000E+00,4.025595E+00,4.671277E+04,5.530918E+04,5.831367E-01,1.757288E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,3.073758E+00,3.524948E+04,4.133367E+04,6.810852E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,3.033865E+00,3.480404E+04,4.100392E+04,7.718415E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,4.084544E+00,4.658453E+04,5.420234E+04,7.828058E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
21:10:00,2.466931E-01,0.000000E+00,3.869808E+00,4.493455E+04,5.337392E+04,5.830776E-01,1.757628E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,2.906923E+00,3.336653E+04,3.910861E+04,6.809560E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,2.867549E+00,3.292688E+04,3.878031E+04,7.716703E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,3.839257E+00,4.382464E+04,5.107428E+04,7.826659E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
21:20:00,2.466931E-01,0.000000E+00,3.724142E+00,4.326931E+04,5.175458E+04,5.830194E-01,1.757962E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,2.746563E+00,3.155581E+04,3.725345E+04,6.808287E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,2.707551E+00,3.112021E+04,3.696151E+04,7.715017E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,3.603263E+00,4.116852E+04,4.832212E+04,7.825288E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
21:30:00,2.466931E-01,0.000000E+00,3.578975E+00,4.160958E+04,5.020166E+04,5.829619E-01,1.758293E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,2.586869E+00,2.975246E+04,3.552290E+04,6.807033E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,2.548172E+00,2.932037E+04,3.527885E+04,7.713356E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,3.368917E+00,3.853072E+04,4.568268E+04,7.823944E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
21:40:00,2.466931E-01,0.000000E+00,3.434289E+00,3.995512E+04,4.862476E+04,5.829052E-01,1.758619E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,2.427790E+00,2.795590E+04,3.378724E+04,6.805797E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,2.389359E+00,2.752676E+04,3.358282E+04,7.711722E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,3.135926E+00,3.590792E+04,4.303285E+04,7.822626E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
21:50:00,2.466931E-01,0.000000E+00,3.290050E+00,3.830557E+04,4.700004E+04,5.828492E-01,1.758940E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,2.269245E+00,2.616521E+04,3.200350E+04,6.804580E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,2.231030E+00,2.573847E+04,3.182457E+04,7.710112E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,2.904064E+00,3.329765E+04,4.033497E+04,7.821335E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
22:00:00,2.466931E-01,0.000000E+00,3.146206E+00,3.666039E+04,4.533606E+04,5.827940E-01,1.759257E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,2.111158E+00,2.437958E+04,3.017351E+04,6.803381E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,2.073111E+00,2.395471E+04,3.000731E+04,7.708527E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,2.673141E+00,3.069780E+04,3.759341E+04,7.820068E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
22:10:00,2.466931E-01,0.000000E+00,3.127247E+00,3.641823E+04,4.513766E+04,5.827395E-01,1.759571E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,2.089802E+00,2.412508E+04,2.998571E+04,6.802200E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,2.050459E+00,2.368575E+04,2.982320E+04,7.706967E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,2.640014E+00,3.031105E+04,3.725730E+04,7.818827E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
22:20:00,2.466931E-01,0.000000E+00,3.109042E+00,3.618443E+04,4.493534E+04,5.826857E-01,1.759879E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,2.069181E+00,2.387873E+04,2.978993E+04,6.801036E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,2.028529E+00,2.342477E+04,2.962665E+04,7.705430E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,2.608979E+00,2.994756E+04,3.692970E+04,7.817610E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
22:30:00,2.466931E-01,0.000000E+00,3.091540E+00,3.595850E+04,4.473293E+04,5.826327E-01,1.760184E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,2.049328E+00,2.364096E+04,2.959147E+04,6.799890E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,2.007364E+00,2.317233E+04,2.942423E+04,7.703917E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,2.579506E+00,2.960150E+04,3.660943E+04,7.816417E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
22:40:00,2.466931E-01,0.000000E+00,3.074622E+00,3.573910E+04,4.453124E+04,5.825803E-01,1.760485E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,2.030129E+00,2.341049E+04,2.939172E+04,6.798761E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,1.986852E+00,2.292720E+04,2.921810E+04,7.702427E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,2.551286E+00,2.926944E+04,3.629565E+04,7.815247E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
22:50:00,2.466931E-01,0.000000E+00,3.058245E+00,3.552575E+04,4.433107E+04,5.825286E-01,1.760782E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,2.011554E+00,2.318700E+04,2.919215E+04,6.797648E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,1.966973E+00,2.268914E+04,2.901032E+04,7.700961E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,2.524205E+00,2.895012E+04,3.598888E+04,7.814100E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
23:00:00,2.466931E-01,0.000000E+00,3.042387E+00,3.531821E+04,4.413315E+04,5.824776E-01,1.761075E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,1.993582E+00,2.297026E+04,2.899386E+04,6.796552E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,1.947708E+00,2.245795E+04,2.880244E+04,7.699516E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,2.498195E+00,2.864275E+04,3.568968E+04,7.812975E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
23:10:00,2.466931E-01,0.000000E+00,3.026862E+00,3.511440E+04,4.393601E+04,5.824272E-01,1.761364E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,1.975997E+00,2.275783E+04,2.879523E+04,6.795472E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,1.928831E+00,2.223110E+04,2.859295E+04,7.698094E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,2.472965E+00,2.834410E+04,3.539542E+04,7.811872E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
23:20:00,2.466931E-01,0.000000E+00,3.011644E+00,3.491402E+04,4.373997E+04,5.823775E-01,1.761650E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,1.958765E+00,2.254935E+04,2.859675E+04,6.794408E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,1.910310E+00,2.200823E+04,2.838260E+04,7.696693E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,2.448430E+00,2.805321E+04,3.510590E+04,7.810791E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
23:30:00,2.466931E-01,0.000000E+00,2.996710E+00,3.471681E+04,4.354528E+04,5.823284E-01,1.761932E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,1.941861E+00,2.234454E+04,2.839885E+04,6.793360E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,1.892121E+00,2.178907E+04,2.817204E+04,7.695314E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,2.424521E+00,2.776932E+04,3.482100E+04,7.809730E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
23:40:00,2.466931E-01,0.000000E+00,2.982041E+00,3.452256E+04,4.335211E+04,5.822799E-01,1.762210E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,1.925262E+00,2.214315E+04,2.820187E+04,6.792327E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,1.874242E+00,2.157338E+04,2.796176E+04,7.693956E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,2.401181E+00,2.749178E+04,3.454055E+04,7.808690E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
23:50:00,2.466931E-01,0.000000E+00,2.967644E+00,3.433135E+04,4.316087E+04,5.822321E-01,1.762484E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,1.908992E+00,2.194541E+04,2.800657E+04,6.791310E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,1.856699E+00,2.136143E+04,2.775271E+04,7.692619E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,2.378438E+00,2.722090E+04,3.426537E+04,7.807670E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
24:00:00,2.466931E-01,0.000000E+00,2.953463E+00,3.414256E+04,4.297111E+04,5.821849E-01,1.762755E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,1.892966E+00,2.175041E+04,2.781228E+04,6.790307E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,1.839404E+00,2.115227E+04,2.754425E+04,7.691302E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,2.356135E+00,2.695495E+04,3.399376E+04,7.806670E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
Coinc Peak   ,6.332653E-01,6.747676E+00,2.694641E+03,7.862919E+04,7.692373E-01,5.762907E+00,1.479878E+03,6.598984E+04,8.807854E-01,5.709991E+00,1.508280E+03,6.539906E+04,9.421955E-01,8.443550E+00,1.540470E+03,9.603661E+04
NonCoinc Peak,6.332653E-01,7.013413E+00,2.694641E+03,7.862919E+04,7.692373E-01,5.851826E+00,1.479878E+03,6.598984E+04,8.807854E-01,5.797601E+00,1.508280E+03,6.539906E+04,9.421955E-01,8.645275E+00,1.540470E+03,9.603661E+04
